host_since,neighbourhood,city,accommodates,price
17/04/2016,Gobelins,Paris,4,101
08/08/2016,Hotel-de-Ville,Paris,5,293
11/03/2017,Luxembourg,Paris,4,130
21/08/2017,Popincourt,Paris,4,88
02/11/2015,Reuilly,Paris,4,120
13/10/2016,Enclos-St-Laurent,Paris,1,25
30/01/2019,Batignolles-Monceau,Paris,4,107
14/10/2016,Palais-Bourbon,Paris,3,144
17/02/2020,Enclos-St-Laurent,Paris,4,130
26/04/2019,Reuilly,Paris,4,80
14/07/2020,Pantheon,Paris,1,82
17/08/2020,Popincourt,Paris,3,80
30/06/2014,Batignolles-Monceau,Paris,2,58
26/10/2014,Palais-Bourbon,Paris,2,125
26/01/2013,Opera,Paris,2,150
12/12/2017,Gobelins,Paris,2,75
21/08/2016,Vaugirard,Paris,2,119
25/06/2019,Menilmontant,Paris,2,60
30/06/2014,Menilmontant,Paris,2,50
13/04/2013,Elysee,Paris,2,150
29/10/2013,Hotel-de-Ville,Paris,2,120
12/08/2014,Menilmontant,Paris,2,55
03/08/2016,Temple,Paris,2,170
20/12/2016,Buttes-Chaumont,Paris,2,60
06/11/2019,Observatoire,Paris,2,45
20/02/2020,Popincourt,Paris,2,35
07/06/2017,Opera,Paris,2,80
19/07/2017,Passy,Paris,2,80
26/10/2012,Passy,Paris,2,115
27/02/2012,Menilmontant,Paris,2,80
15/01/2014,Temple,Paris,2,130
21/12/2012,Buttes-Montmartre,Paris,2,175
06/09/2015,Popincourt,Paris,2,55
10/09/2015,Luxembourg,Paris,2,130
23/10/2013,Gobelins,Paris,2,78
26/08/2015,Buttes-Montmartre,Paris,2,60
10/05/2017,Luxembourg,Paris,2,65
19/05/2011,Enclos-St-Laurent,Paris,2,80
14/10/2017,Gobelins,Paris,2,35
16/01/2018,Hotel-de-Ville,Paris,2,190
16/04/2013,Hotel-de-Ville,Paris,2,70
03/04/2014,Elysee,Paris,2,205
22/07/2019,Vaugirard,Paris,2,81
19/02/2018,Palais-Bourbon,Paris,2,70
15/12/2015,Luxembourg,Paris,2,145
08/10/2014,Palais-Bourbon,Paris,2,144
06/11/2019,Observatoire,Paris,2,55
02/04/2013,Buttes-Chaumont,Paris,2,55
15/10/2018,Temple,Paris,2,56
13/07/2014,Menilmontant,Paris,1,45
18/08/2012,Hotel-de-Ville,Paris,4,95
26/03/2014,Batignolles-Monceau,Paris,5,88
02/02/2016,Gobelins,Paris,4,120
05/12/2013,Pantheon,Paris,4,160
09/03/2018,Vaugirard,Paris,3,68
13/02/2016,Menilmontant,Paris,1,35
03/05/2019,Luxembourg,Paris,4,130
23/03/2014,Bourse,Paris,4,325
29/01/2016,Popincourt,Paris,4,100
31/10/2015,Passy,Paris,2,100
21/08/2018,Batignolles-Monceau,Paris,1,35
01/09/2017,Luxembourg,Paris,2,62
25/12/2015,Menilmontant,Paris,4,70
04/05/2014,Buttes-Chaumont,Paris,3,90
17/08/2019,Buttes-Montmartre,Paris,3,115
10/07/2011,Menilmontant,Paris,1,55
02/09/2019,Observatoire,Paris,3,75
11/07/2013,Buttes-Montmartre,Paris,4,120
14/02/2017,Vaugirard,Paris,3,110
26/01/2014,Vaugirard,Paris,2,130
14/10/2012,Vaugirard,Paris,2,65
13/09/2013,Buttes-Montmartre,Paris,2,33
13/09/2016,Batignolles-Monceau,Paris,2,139
19/09/2014,Popincourt,Paris,2,53
31/05/2011,Vaugirard,Paris,2,160
05/12/2017,Vaugirard,Paris,1,45
16/06/2015,Reuilly,Paris,1,50
28/06/2013,Buttes-Montmartre,Paris,2,80
13/05/2014,Batignolles-Monceau,Paris,1,23
14/07/2016,Enclos-St-Laurent,Paris,2,27
13/05/2014,Popincourt,Paris,1,25
10/12/2013,Observatoire,Paris,1,45
04/06/2015,Buttes-Chaumont,Paris,2,42
03/06/2015,Batignolles-Monceau,Paris,2,64
24/05/2015,Gobelins,Paris,2,58
13/12/2015,Buttes-Chaumont,Paris,2,30
11/07/2017,Luxembourg,Paris,2,230
24/10/2012,Passy,Paris,2,200
13/10/2014,Buttes-Montmartre,Paris,2,100
13/04/2018,Buttes-Montmartre,Paris,4,100
05/01/2014,Buttes-Chaumont,Paris,4,75
01/09/2019,Bourse,Paris,6,149
12/03/2020,Menilmontant,Paris,1,46
09/08/2015,Vaugirard,Paris,4,85
03/09/2014,Passy,Paris,2,90
15/07/2019,Batignolles-Monceau,Paris,2,220
21/05/2013,Buttes-Montmartre,Paris,2,70
30/10/2014,Vaugirard,Paris,2,60
11/02/2014,Gobelins,Paris,2,120
12/04/2013,Enclos-St-Laurent,Paris,2,75
30/03/2013,Vaugirard,Paris,2,110
10/07/2012,Menilmontant,Paris,2,30
12/08/2015,Gobelins,Paris,2,30
30/04/2016,Luxembourg,Paris,2,350
28/04/2017,Menilmontant,Paris,2,30
02/03/2016,Buttes-Montmartre,Paris,2,70
14/08/2016,Popincourt,Paris,2,37
02/07/2017,Gobelins,Paris,2,115
20/03/2015,Menilmontant,Paris,2,85
28/11/2015,Enclos-St-Laurent,Paris,2,68
05/12/2018,Vaugirard,Paris,2,40
09/09/2012,Menilmontant,Paris,2,80
04/12/2014,Observatoire,Paris,1,30
02/11/2015,Passy,Paris,3,150
02/07/2013,Popincourt,Paris,6,159
30/04/2017,Passy,Paris,4,120
05/06/2018,Enclos-St-Laurent,Paris,1,25
05/02/2015,Buttes-Chaumont,Paris,4,100
17/02/2019,Buttes-Montmartre,Paris,4,89
13/03/2015,Batignolles-Monceau,Paris,4,87
13/05/2015,Buttes-Montmartre,Paris,4,42
13/05/2015,Popincourt,Paris,2,120
18/08/2013,Buttes-Montmartre,Paris,2,55
12/09/2015,Opera,Paris,4,85
28/04/2016,Pantheon,Paris,2,65
31/07/2016,Passy,Paris,5,150
17/07/2015,Pantheon,Paris,4,60
20/03/2015,Pantheon,Paris,2,35
30/07/2014,Buttes-Montmartre,Paris,2,42
31/07/2017,Buttes-Montmartre,Paris,4,90
18/11/2017,Observatoire,Paris,2,25
08/11/2016,Gobelins,Paris,2,27
08/08/2014,Gobelins,Paris,2,60
19/02/2014,Gobelins,Paris,2,50
11/07/2011,Buttes-Chaumont,Paris,2,85
21/09/2014,Buttes-Montmartre,Paris,2,70
28/04/2017,Batignolles-Monceau,Paris,2,70
19/11/2014,Buttes-Chaumont,Paris,2,70
13/07/2014,Buttes-Montmartre,Paris,2,50
02/06/2015,Buttes-Montmartre,Paris,2,89
31/05/2014,Temple,Paris,3,160
18/05/2019,Temple,Paris,2,130
29/12/2016,Batignolles-Monceau,Paris,2,75
09/09/2013,Reuilly,Paris,4,150
08/12/2014,Opera,Paris,3,110
08/03/2015,Opera,Paris,5,180
02/07/2015,Temple,Paris,4,220
31/07/2013,Buttes-Chaumont,Paris,4,110
30/01/2015,Buttes-Chaumont,Paris,4,55
24/01/2016,Popincourt,Paris,4,83
25/10/2015,Palais-Bourbon,Paris,4,150
05/03/2014,Popincourt,Paris,3,150
23/07/2018,Buttes-Montmartre,Paris,4,100
29/08/2018,Buttes-Montmartre,Paris,4,80
03/03/2016,Popincourt,Paris,1,22
18/06/2013,Buttes-Montmartre,Paris,3,60
19/10/2015,Gobelins,Paris,3,69
17/02/2014,Menilmontant,Paris,2,60
13/10/2014,Enclos-St-Laurent,Paris,2,30
04/03/2015,Batignolles-Monceau,Paris,2,130
24/06/2012,Buttes-Montmartre,Paris,2,44
21/01/2015,Buttes-Chaumont,Paris,2,45
18/07/2017,Menilmontant,Paris,2,50
28/05/2014,Enclos-St-Laurent,Paris,2,50
07/01/2019,Buttes-Montmartre,Paris,2,80
21/04/2013,Enclos-St-Laurent,Paris,2,85
04/03/2013,Buttes-Montmartre,Paris,2,80
02/07/2013,Observatoire,Paris,2,105
12/12/2013,Buttes-Montmartre,Paris,2,50
27/05/2014,Luxembourg,Paris,2,90
06/10/2015,Batignolles-Monceau,Paris,2,65
26/08/2014,Observatoire,Paris,2,49
26/12/2014,Temple,Paris,2,130
08/06/2015,Menilmontant,Paris,2,29
16/07/2013,Buttes-Montmartre,Paris,2,85
24/06/2013,Opera,Paris,2,79
14/07/2012,Batignolles-Monceau,Paris,2,70
14/02/2017,Temple,Paris,2,89
26/08/2017,Vaugirard,Paris,2,80
09/01/2013,Gobelins,Paris,2,24
05/04/2018,Enclos-St-Laurent,Paris,2,135
19/06/2015,Louvre,Paris,2,51
08/11/2015,Popincourt,Paris,2,70
10/08/2012,Buttes-Chaumont,Paris,2,80
01/10/2013,Temple,Paris,2,130
28/03/2016,Observatoire,Paris,2,52
06/09/2012,Hotel-de-Ville,Paris,4,90
10/03/2018,Buttes-Chaumont,Paris,2,60
22/03/2013,Enclos-St-Laurent,Paris,2,99
04/01/2013,Menilmontant,Paris,3,120
02/10/2014,Vaugirard,Paris,4,10
23/09/2012,Batignolles-Monceau,Paris,2,95
29/08/2014,Elysee,Paris,4,130
13/02/2016,Reuilly,Paris,4,93
07/07/2014,Hotel-de-Ville,Paris,2,60
29/07/2014,Hotel-de-Ville,Paris,2,175
21/02/2011,Pantheon,Paris,2,90
20/03/2015,Vaugirard,Paris,2,90
21/03/2016,Enclos-St-Laurent,Paris,2,70
23/04/2015,Enclos-St-Laurent,Paris,4,90
03/11/2014,Gobelins,Paris,4,30
21/11/2014,Menilmontant,Paris,4,110
10/04/2017,Batignolles-Monceau,Paris,2,52
01/06/2015,Reuilly,Paris,2,85
04/12/2013,Popincourt,Paris,2,88
11/07/2016,Menilmontant,Paris,2,40
02/07/2017,Vaugirard,Paris,4,50
06/04/2019,Pantheon,Paris,2,80
11/04/2017,Louvre,Paris,2,80
12/12/2016,Enclos-St-Laurent,Paris,2,79
27/01/2016,Menilmontant,Paris,1,25
20/08/2013,Menilmontant,Paris,2,38
04/03/2015,Luxembourg,Paris,4,140
27/04/2011,Passy,Paris,3,95
27/06/2015,Opera,Paris,3,70
30/12/2013,Bourse,Paris,4,140
08/11/2015,Passy,Paris,3,180
22/06/2016,Buttes-Chaumont,Paris,3,100
05/11/2014,Elysee,Paris,3,53
13/02/2017,Temple,Paris,8,206
21/03/2017,Batignolles-Monceau,Paris,4,139
25/11/2015,Elysee,Paris,3,60
01/05/2015,Menilmontant,Paris,4,50
28/06/2013,Passy,Paris,4,100
24/09/2013,Menilmontant,Paris,4,120
21/01/2015,Menilmontant,Paris,3,90
05/11/2019,Passy,Paris,4,200
11/02/2016,Louvre,Paris,4,250
16/06/2016,Hotel-de-Ville,Paris,1,50
05/04/2014,Buttes-Montmartre,Paris,1,20
29/03/2015,Observatoire,Paris,1,200
14/03/2018,Buttes-Montmartre,Paris,1,30
15/04/2014,Batignolles-Monceau,Paris,1,400
22/05/2019,Buttes-Chaumont,Paris,1,52
29/06/2015,Buttes-Montmartre,Paris,2,100
14/07/2015,Vaugirard,Paris,2,40
10/01/2014,Louvre,Paris,2,250
05/08/2015,Buttes-Chaumont,Paris,2,20
23/04/2014,Popincourt,Paris,2,49
22/06/2018,Elysee,Paris,2,240
26/03/2016,Buttes-Chaumont,Paris,2,40
20/05/2019,Menilmontant,Paris,2,45
06/12/2012,Gobelins,Paris,2,500
12/07/2013,Passy,Paris,2,94
22/01/2016,Enclos-St-Laurent,Paris,2,60
12/12/2013,Popincourt,Paris,2,75
08/02/2020,Louvre,Paris,2,150
08/02/2016,Buttes-Montmartre,Paris,2,150
26/07/2017,Menilmontant,Paris,2,30
09/04/2014,Buttes-Montmartre,Paris,2,200
16/02/2019,Elysee,Paris,2,200
15/04/2014,Batignolles-Monceau,Paris,2,100
17/09/2012,Menilmontant,Paris,2,60
28/07/2015,Observatoire,Paris,2,20
28/01/2014,Buttes-Montmartre,Paris,4,90
16/10/2011,Popincourt,Paris,3,38
08/04/2018,Enclos-St-Laurent,Paris,4,215
21/02/2017,Pantheon,Paris,4,110
20/07/2017,Menilmontant,Paris,3,30
16/02/2020,Elysee,Paris,4,72
29/01/2018,Passy,Paris,4,100
11/04/2014,Hotel-de-Ville,Paris,3,150
17/07/2014,Opera,Paris,4,90
30/04/2015,Buttes-Chaumont,Paris,1,28
06/02/2015,Buttes-Montmartre,Paris,1,30
08/01/2020,Elysee,Paris,1,30
20/07/2012,Louvre,Paris,1,27
18/04/2017,Reuilly,Paris,1,45
24/11/2013,Vaugirard,Paris,1,40
28/04/2013,Gobelins,Paris,1,50
07/10/2015,Enclos-St-Laurent,Paris,1,25
13/01/2012,Palais-Bourbon,Paris,1,37
13/01/2012,Luxembourg,Paris,1,35
04/04/2013,Popincourt,Paris,1,51
03/01/2018,Buttes-Montmartre,Paris,1,23
29/11/2013,Buttes-Chaumont,Paris,1,22
20/06/2013,Buttes-Montmartre,Paris,1,50
20/07/2012,Louvre,Paris,1,30
09/02/2015,Buttes-Montmartre,Paris,1,32
04/07/2016,Buttes-Montmartre,Paris,1,25
11/06/2016,Menilmontant,Paris,1,40
06/07/2013,Pantheon,Paris,1,54
14/10/2013,Temple,Paris,1,55
07/07/2015,Vaugirard,Paris,1,34
24/01/2016,Vaugirard,Paris,1,58
06/07/2012,Enclos-St-Laurent,Paris,1,48
14/07/2019,Temple,Paris,1,40
09/01/2014,Bourse,Paris,1,55
11/06/2014,Elysee,Paris,1,29
07/12/2018,Gobelins,Paris,1,18
04/07/2016,Buttes-Montmartre,Paris,1,28
08/02/2016,Passy,Paris,1,37
08/07/2016,Vaugirard,Paris,1,50
08/07/2016,Vaugirard,Paris,1,40
09/09/2013,Observatoire,Paris,1,52
09/03/2014,Batignolles-Monceau,Paris,1,30
07/02/2015,Gobelins,Paris,1,45
08/02/2015,Buttes-Montmartre,Paris,1,40
30/10/2015,Popincourt,Paris,1,60
15/12/2012,Palais-Bourbon,Paris,1,70
28/07/2015,Enclos-St-Laurent,Paris,1,30
31/08/2014,Gobelins,Paris,1,50
04/01/2015,Observatoire,Paris,1,37
13/07/2013,Popincourt,Paris,1,28
09/07/2015,Reuilly,Paris,1,55
08/07/2016,Vaugirard,Paris,1,50
09/11/2015,Batignolles-Monceau,Paris,1,32
12/06/2013,Buttes-Chaumont,Paris,1,25
12/07/2016,Menilmontant,Paris,1,35
03/07/2016,Vaugirard,Paris,1,38
20/07/2012,Louvre,Paris,1,24
19/06/2020,Buttes-Montmartre,Paris,1,20
13/07/2012,Observatoire,Paris,1,40
13/12/2013,Palais-Bourbon,Paris,1,40
01/06/2015,Popincourt,Paris,1,35
11/12/2014,Enclos-St-Laurent,Paris,1,52
28/06/2016,Vaugirard,Paris,1,53
07/01/2015,Popincourt,Paris,1,39
31/07/2016,Observatoire,Paris,1,60
14/12/2012,Observatoire,Paris,1,46
03/04/2017,Vaugirard,Paris,1,40
12/06/2013,Popincourt,Paris,1,38
23/09/2013,Observatoire,Paris,1,60
26/12/2016,Elysee,Paris,1,60
11/06/2014,Temple,Paris,1,68
05/07/2014,Buttes-Chaumont,Paris,1,45
26/03/2013,Menilmontant,Paris,1,35
13/05/2012,Popincourt,Paris,1,44
05/07/2014,Buttes-Chaumont,Paris,1,50
11/08/2013,Vaugirard,Paris,1,50
08/09/2014,Batignolles-Monceau,Paris,1,60
09/06/2015,Menilmontant,Paris,1,39
11/05/2014,Popincourt,Paris,1,44
19/03/2016,Batignolles-Monceau,Paris,1,48
05/09/2019,Opera,Paris,1,29
16/01/2017,Gobelins,Paris,1,50
14/07/2015,Enclos-St-Laurent,Paris,2,45
25/04/2016,Popincourt,Paris,2,51
11/07/2017,Buttes-Montmartre,Paris,2,40
04/04/2013,Temple,Paris,2,65
18/11/2012,Popincourt,Paris,2,55
18/03/2015,Menilmontant,Paris,2,42
08/03/2015,Enclos-St-Laurent,Paris,2,66
09/11/2015,Batignolles-Monceau,Paris,2,49
07/08/2016,Bourse,Paris,2,79
21/05/2015,Temple,Paris,2,31
24/02/2013,Buttes-Montmartre,Paris,2,49
20/06/2012,Gobelins,Paris,2,50
21/06/2011,Buttes-Montmartre,Paris,2,30
18/03/2015,Menilmontant,Paris,2,21
22/04/2012,Luxembourg,Paris,2,99
06/07/2014,Popincourt,Paris,2,40
23/05/2014,Hotel-de-Ville,Paris,2,62
17/03/2014,Palais-Bourbon,Paris,2,65
29/10/2011,Menilmontant,Paris,2,45
20/07/2012,Louvre,Paris,2,30
29/11/2013,Buttes-Chaumont,Paris,2,25
19/03/2014,Passy,Paris,2,84
17/03/2014,Palais-Bourbon,Paris,2,75
02/09/2012,Batignolles-Monceau,Paris,2,55
17/06/2017,Buttes-Montmartre,Paris,2,30
20/04/2014,Menilmontant,Paris,2,72
13/03/2020,Buttes-Montmartre,Paris,2,30
04/08/2015,Popincourt,Paris,2,35
08/09/2017,Vaugirard,Paris,2,40
27/07/2013,Enclos-St-Laurent,Paris,2,46
11/12/2014,Popincourt,Paris,2,55
07/01/2015,Popincourt,Paris,2,44
29/05/2016,Popincourt,Paris,2,30
14/06/2019,Buttes-Chaumont,Paris,2,63
22/11/2019,Passy,Paris,2,36
13/03/2020,Buttes-Montmartre,Paris,2,28
21/01/2014,Vaugirard,Paris,2,44
07/07/2015,Buttes-Chaumont,Paris,2,30
01/07/2015,Elysee,Paris,2,62
05/03/2015,Popincourt,Paris,2,60
07/01/2015,Buttes-Chaumont,Paris,2,52
02/03/2016,Enclos-St-Laurent,Paris,2,40
08/02/2014,Temple,Paris,2,90
27/08/2012,Batignolles-Monceau,Paris,2,250
29/04/2013,Menilmontant,Paris,2,39
13/07/2013,Gobelins,Paris,2,68
09/01/2016,Gobelins,Paris,2,53
21/05/2015,Observatoire,Paris,2,40
14/07/2014,Pantheon,Paris,2,99
25/08/2014,Buttes-Montmartre,Paris,2,70
28/11/2015,Enclos-St-Laurent,Paris,2,58
02/09/2014,Buttes-Montmartre,Paris,2,45
13/10/2014,Observatoire,Paris,2,53
07/08/2017,Opera,Paris,2,95
14/08/2014,Buttes-Montmartre,Paris,2,50
07/04/2014,Buttes-Chaumont,Paris,2,45
18/11/2012,Popincourt,Paris,2,55
13/11/2014,Vaugirard,Paris,2,56
24/01/2015,Enclos-St-Laurent,Paris,2,75
19/03/2015,Batignolles-Monceau,Paris,2,75
18/02/2014,Batignolles-Monceau,Paris,2,98
10/04/2019,Passy,Paris,2,85
26/04/2019,Batignolles-Monceau,Paris,2,53
27/06/2012,Hotel-de-Ville,Paris,2,36
07/07/2015,Buttes-Chaumont,Paris,2,30
23/02/2015,Vaugirard,Paris,2,9000
11/06/2016,Vaugirard,Paris,2,43
09/07/2012,Bourse,Paris,2,50
12/07/2015,Buttes-Chaumont,Paris,2,45
13/10/2019,Temple,Paris,2,65
11/05/2014,Popincourt,Paris,2,60
16/06/2017,Batignolles-Monceau,Paris,2,80
06/07/2020,Buttes-Montmartre,Paris,2,65
26/08/2018,Buttes-Chaumont,Paris,2,40
12/10/2012,Menilmontant,Paris,2,100
13/09/2016,Gobelins,Paris,2,43
23/03/2016,Popincourt,Paris,2,69
03/09/2015,Opera,Paris,2,100
07/12/2014,Louvre,Paris,2,120
28/07/2015,Enclos-St-Laurent,Paris,2,49
03/08/2014,Buttes-Chaumont,Paris,2,45
03/08/2013,Enclos-St-Laurent,Paris,2,110
29/07/2017,Buttes-Chaumont,Paris,2,39
03/08/2011,Enclos-St-Laurent,Paris,2,45
15/04/2014,Buttes-Montmartre,Paris,2,60
23/05/2014,Buttes-Montmartre,Paris,2,40
29/05/2015,Vaugirard,Paris,2,46
27/08/2015,Bourse,Paris,2,92
05/09/2014,Bourse,Paris,2,60
13/07/2013,Popincourt,Paris,2,70
02/02/2015,Luxembourg,Paris,2,55
09/12/2013,Buttes-Montmartre,Paris,2,50
28/10/2016,Popincourt,Paris,2,71
14/01/2012,Opera,Paris,2,31
25/06/2014,Bourse,Paris,2,65
06/09/2013,Gobelins,Paris,2,50
26/08/2018,Buttes-Chaumont,Paris,2,50
04/02/2016,Menilmontant,Paris,2,50
25/03/2013,Bourse,Paris,2,130
20/10/2012,Passy,Paris,2,75
09/09/2013,Gobelins,Paris,2,56
04/01/2014,Passy,Paris,2,60
15/02/2014,Vaugirard,Paris,2,80
09/04/2014,Opera,Paris,2,60
13/02/2015,Observatoire,Paris,2,82
21/12/2012,Enclos-St-Laurent,Paris,2,69
17/08/2015,Vaugirard,Paris,2,40
14/09/2015,Palais-Bourbon,Paris,2,95
09/07/2012,Gobelins,Paris,2,65
08/12/2015,Reuilly,Paris,2,70
16/09/2014,Popincourt,Paris,2,28
10/10/2015,Observatoire,Paris,2,90
09/07/2012,Pantheon,Paris,2,70
05/09/2014,Bourse,Paris,2,35
22/05/2014,Hotel-de-Ville,Paris,2,62
01/04/2014,Reuilly,Paris,2,65
14/11/2018,Reuilly,Paris,2,45
03/08/2013,Enclos-St-Laurent,Paris,2,95
25/06/2014,Opera,Paris,2,123
30/11/2015,Buttes-Chaumont,Paris,2,60
30/11/2015,Buttes-Chaumont,Paris,2,60
03/09/2017,Hotel-de-Ville,Paris,2,50
11/05/2014,Popincourt,Paris,2,60
11/09/2015,Buttes-Montmartre,Paris,2,53
09/10/2014,Palais-Bourbon,Paris,2,85
19/06/2015,Opera,Paris,2,45
31/01/2018,Batignolles-Monceau,Paris,2,50
17/07/2014,Opera,Paris,2,65
14/10/2013,Buttes-Montmartre,Paris,2,35
01/11/2013,Vaugirard,Paris,2,90
12/02/2016,Temple,Paris,2,129
06/02/2017,Passy,Paris,2,50
17/09/2017,Reuilly,Paris,2,55
16/07/2019,Vaugirard,Paris,2,42
01/08/2016,Temple,Paris,2,60
26/06/2016,Enclos-St-Laurent,Paris,2,69
15/06/2014,Vaugirard,Paris,2,55
23/06/2013,Pantheon,Paris,2,59
18/09/2012,Passy,Paris,2,75
28/05/2015,Popincourt,Paris,2,50
26/05/2015,Enclos-St-Laurent,Paris,2,70
02/06/2015,Hotel-de-Ville,Paris,2,60
10/11/2011,Hotel-de-Ville,Paris,2,75
07/05/2015,Enclos-St-Laurent,Paris,2,71
10/05/2018,Menilmontant,Paris,2,70
06/07/2014,Gobelins,Paris,2,23
19/04/2016,Passy,Paris,2,51
21/09/2018,Reuilly,Paris,2,40
23/10/2014,Buttes-Montmartre,Paris,2,70
13/04/2010,Temple,Paris,2,130
08/12/2018,Luxembourg,Paris,2,80
15/02/2016,Buttes-Montmartre,Paris,2,60
24/07/2020,Temple,Paris,2,86
31/07/2016,Buttes-Montmartre,Paris,2,32
08/09/2015,Popincourt,Paris,2,18
18/03/2014,Popincourt,Paris,2,40
22/11/2014,Buttes-Chaumont,Paris,2,40
06/09/2017,Luxembourg,Paris,2,45
05/04/2016,Buttes-Chaumont,Paris,2,35
03/04/2017,Pantheon,Paris,2,80
09/05/2014,Palais-Bourbon,Paris,2,65
12/12/2019,Buttes-Chaumont,Paris,2,30
09/08/2019,Hotel-de-Ville,Paris,2,120
26/02/2015,Enclos-St-Laurent,Paris,2,60
03/04/2017,Pantheon,Paris,2,80
05/11/2012,Batignolles-Monceau,Paris,2,15
17/04/2013,Buttes-Montmartre,Paris,2,59
03/04/2012,Bourse,Paris,2,74
05/06/2015,Gobelins,Paris,2,59
25/03/2017,Buttes-Chaumont,Paris,2,30
08/09/2017,Vaugirard,Paris,2,75
24/02/2017,Batignolles-Monceau,Paris,2,35
18/03/2014,Popincourt,Paris,2,40
24/05/2015,Buttes-Montmartre,Paris,2,20
27/05/2019,Reuilly,Paris,2,45
24/07/2018,Passy,Paris,2,39
16/08/2010,Buttes-Montmartre,Paris,2,36
05/08/2012,Temple,Paris,2,50
10/10/2011,Enclos-St-Laurent,Paris,2,38
15/05/2012,Popincourt,Paris,2,40
08/07/2013,Enclos-St-Laurent,Paris,2,50
06/03/2017,Pantheon,Paris,2,46
22/06/2012,Buttes-Montmartre,Paris,2,58
18/07/2014,Buttes-Montmartre,Paris,2,30
05/04/2016,Buttes-Chaumont,Paris,2,35
12/09/2014,Menilmontant,Paris,2,45
11/02/2014,Enclos-St-Laurent,Paris,2,35
12/10/2020,Vaugirard,Paris,2,130
26/04/2012,Popincourt,Paris,2,39
03/11/2013,Buttes-Montmartre,Paris,2,28
08/08/2014,Palais-Bourbon,Paris,2,44
10/10/2017,Buttes-Montmartre,Paris,2,59
29/05/2019,Buttes-Chaumont,Paris,2,30
24/11/2014,Enclos-St-Laurent,Paris,2,40
28/06/2016,Popincourt,Paris,2,35
22/06/2017,Batignolles-Monceau,Paris,2,25
22/05/2016,Passy,Paris,2,60
22/06/2015,Buttes-Chaumont,Paris,2,22
15/03/2014,Menilmontant,Paris,2,45
01/10/2018,Palais-Bourbon,Paris,2,209
23/12/2019,Passy,Paris,2,47
08/12/2015,Buttes-Montmartre,Paris,2,50
05/08/2015,Buttes-Montmartre,Paris,2,59
14/11/2011,Menilmontant,Paris,2,40
30/06/2015,Buttes-Montmartre,Paris,2,24
14/12/2015,Gobelins,Paris,2,30
18/07/2017,Buttes-Montmartre,Paris,1,17
27/03/2016,Buttes-Montmartre,Paris,1,18
11/11/2012,Luxembourg,Paris,1,20
12/02/2014,Enclos-St-Laurent,Paris,1,40
09/09/2013,Buttes-Montmartre,Paris,1,34
24/08/2017,Buttes-Montmartre,Paris,1,31
09/07/2013,Elysee,Paris,1,136
27/09/2014,Opera,Paris,1,35
02/07/2015,Vaugirard,Paris,1,81
14/07/2014,Enclos-St-Laurent,Paris,1,42
04/05/2013,Popincourt,Paris,1,35
14/07/2014,Enclos-St-Laurent,Paris,1,52
29/12/2019,Batignolles-Monceau,Paris,1,25
20/02/2017,Passy,Paris,1,35
20/02/2017,Passy,Paris,1,40
02/12/2018,Buttes-Chaumont,Paris,1,42
01/04/2012,Buttes-Chaumont,Paris,1,30
20/02/2017,Buttes-Montmartre,Paris,1,32
20/02/2017,Menilmontant,Paris,1,30
20/02/2017,Vaugirard,Paris,1,40
20/02/2017,Passy,Paris,1,35
20/02/2017,Popincourt,Paris,1,33
20/02/2017,Reuilly,Paris,1,40
20/02/2017,Buttes-Montmartre,Paris,1,32
17/11/2015,Opera,Paris,1,25
13/06/2012,Pantheon,Paris,4,87
10/11/2013,Gobelins,Paris,4,100
08/05/2013,Buttes-Montmartre,Paris,3,50
13/02/2011,Luxembourg,Paris,3,80
22/04/2016,Buttes-Chaumont,Paris,4,80
31/08/2016,Reuilly,Paris,3,35
26/06/2016,Popincourt,Paris,4,40
29/05/2019,Vaugirard,Paris,5,57
18/11/2017,Vaugirard,Paris,3,49
07/11/2015,Popincourt,Paris,4,56
23/11/2016,Hotel-de-Ville,Paris,4,40
07/05/2016,Opera,Paris,4,60
03/01/2016,Buttes-Chaumont,Paris,3,50
13/04/2015,Vaugirard,Paris,4,80
01/12/2019,Opera,Paris,3,60
09/07/2014,Batignolles-Monceau,Paris,3,50
18/10/2016,Vaugirard,Paris,1,60
18/10/2016,Vaugirard,Paris,1,60
23/12/2019,Buttes-Montmartre,Paris,1,38
20/01/2020,Enclos-St-Laurent,Paris,1,45
18/04/2013,Menilmontant,Paris,1,29
05/01/2012,Palais-Bourbon,Paris,1,80
17/04/2015,Batignolles-Monceau,Paris,1,49
14/09/2013,Enclos-St-Laurent,Paris,1,35
02/04/2014,Vaugirard,Paris,1,45
24/06/2016,Enclos-St-Laurent,Paris,1,35
18/04/2014,Batignolles-Monceau,Paris,1,65
27/06/2013,Hotel-de-Ville,Paris,1,60
23/09/2014,Vaugirard,Paris,1,28
11/03/2018,Buttes-Montmartre,Paris,1,40
26/08/2012,Buttes-Chaumont,Paris,1,25
06/03/2019,Batignolles-Monceau,Paris,1,38
08/08/2014,Menilmontant,Paris,1,29
09/04/2017,Gobelins,Paris,1,35
23/12/2013,Elysee,Paris,1,50
20/12/2013,Temple,Paris,1,60
17/02/2014,Enclos-St-Laurent,Paris,1,40
19/07/2020,Reuilly,Paris,1,26
29/12/2013,Enclos-St-Laurent,Paris,2,58
07/04/2014,Temple,Paris,2,30
03/10/2013,Vaugirard,Paris,2,80
